record_id,human_title,human_title_abstract,human_final,chatgpt_title,gemini_title,chatgpt_title_abstract,gemini_title_abstract,chatgpt_full_text_tf,gemini_full_text_tf,chatgpt_one_shot,gemini_one_shot,chatgpt_title_missing,gemini_title_missing,chatgpt_title_abstract_missing,gemini_title_abstract_missing,chatgpt_full_text_tf_missing,gemini_full_text_tf_missing,chatgpt_one_shot_missing,gemini_one_shot_missing
SR1-599a8156e897c426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ec2abea057206221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-63552f59055e9643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-461c313ab69fde4b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-61833567dbe87f22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-d6767539b483701a,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-f8f595cd38da997c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7f81ed3d8bfaeab3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1aad0323d732f306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-fbbc7039c9f8d1a0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
SR1-769e073ff4da1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cc1b7694e26bd26c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-b0c604ccc65032aa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-16da2b94b4790142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1be8efd7a4133b7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-eb995af30677f1d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e9aeb131890bea55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-30ec4906428d1d49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-eec524bd2ae68d81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-c2c6f1c4e1a04a67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-f2f755738cf5db0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1a063be9625dc013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c09e332bb18b2d39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-511ea114e8259571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8fe9bdf09bd8beda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-66c64b82f00f8c89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d4fe14471fdc3e77,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-f146cebd2b4255f7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-00218cb116db98b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-80cfba0465755e8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-182de2d1a4b66e17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1084c27e99966b3a,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-0bbf0f2a1be53200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7d6ca1482e3a520b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-72cc4c4d63cfdc3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9fd8d26fa5ba7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d511ac90fea76579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ab297abc3ab1ebc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-15c3edc3b540ca44,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e11af619c5d0509c,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-775255a9b1b0372e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-27776b98bd0fa9ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-be089f714735a1cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b045126a7c18228c,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
SR1-096be449508f148b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SR1-edfa5892cc9feba9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-fd12f21fada0e3d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-bd5f40a7677849e0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b584c7905a982f0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3c5ce73fa657df10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-73929e71d1623f2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-072860146173c709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-581758a01bc3d37f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-366fb201279d1e86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-83a4a518ece9ec7f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-da92d4051b950463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-38547094afd426c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-6bf9f7eeee03705a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4455bd86bec01c13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-36d36804e61cd53f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c81339f939119fab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ab4ba8ce4dbd2755,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
SR1-2c35ce794e02e716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-04ecdd9a3ad4050c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c4db5b9ac8608803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1a2fcb817b6747f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-c9778cf3024c27b4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-0ab793ba2d8c0fdc,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-22a509ef8fc9f2d7,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-fc7ce79f48321eff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-9a7d83eced3cd0b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d6c87a0fc2376729,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-3754e0a36a72c3de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-94d90b0b670fc013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9add9b36f1e81c35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-da03d315fc1f9401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-451dde9f2c9f0cea,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SR1-7a610b338e1a1e00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ab0850f8905bdb61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-a1b105d6807fcad0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6c04e5d477dacdda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-13614f839e86f043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-a6e5157e823e552b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0a900b72312bc7dd,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-44785793239e0893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b94db63c5da2a334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c84c652691efe512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-40223ab9ef61c11f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-61dc9e07ce67360d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e09ab812a921f179,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-46e7356ea18c5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-725f373325ac6807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-682711c0fdbb755b,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-9ded6f428a84cc16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c684fd22a83ca09c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5bfb749183e5a30b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-271ef3292e228e3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ae03590e31395cd2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-2a41f923489d3d58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5d6337c19b687680,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-94174bcb0b27a036,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-75fcbbe0ef567f40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-15d9a9c98f62c948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-78411d3f8a054d07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-2a39f284030942b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e6eefe2b1ab02c7f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-92379c1462193391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-40cbd770bd211aa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-97ee619e05f9c974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-cc19d17f8c9d23d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-df3fe3fcc9589727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-6ce0d370f187320a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-a3627392fbea8f43,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-8102e8315d68b0f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-652360eca4d73a16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4c5ea7ce2cffad4a,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-c8b52b90ea0315ab,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-418fbd177ce99f9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-bc9a2e6f13105fbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-21ebf08b56405580,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-ebae2af85edfb4e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-92feae501f838b21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-de66bab5cd52bfb9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f607f22cd76924e1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-c074712d2e5f2fef,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-458f6de62ba174a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f9d46c6449dd300f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-1a90459be51b4dcf,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-ef269c41203aef92,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-6e8208626573518e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-12a8e7603ba4392f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4312ade398749809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-153fc9e0b66e81ee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b99dce3716917064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-a641d089e85abe59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c6c4d273c466b6a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0ae83410dc8a9f85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-32ad6f67a1bc5b42,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-7a6d91a0a48568a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-49d31aa3e32c6aa3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-83f0cc3e0c556a76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SR1-d7a873feb10e605a,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SR1-19fe658b58e93b19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4bf7a5f6357ab6ad,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-22492e6a5830d9ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e05ad308b21a3a7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c66582faaada8ce4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-e2c34566ef0dfb5f,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-e04e9045dd690bc0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-1d047ffcfb4864fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c9cf1797247d2079,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-148b5d6b93b19f64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c298eb0785187a14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SR1-26c664d3acaa11e9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-56023223a5812a3e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-888fc14f236f7795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d1efdebbe179d769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e5eb6ebd7bd87f29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-771a820b891c46bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6ffcec9d3d57ff31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-c990f33111d0edd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-73a87e5e1bd3c772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-162147f7ce423f49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-350b8ea426915967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-436347f40e8ae60f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-75ca774f3c48a7f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e432fc5716f69964,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-6206fae134653d3f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2cc06c4830ea1cb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d91759ea70cec510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8c498287bdecd589,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-4ca9a1456777b3bf,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-6978919014fb0818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-d2fb440a7a2bf7af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7ef591b00e5c74b3,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-13e96ee014f42f50,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-3e1b34ecc898697f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9ccfdc958bde8a09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-7fdf7ec4cd9b213d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-eb25610e4b776e4f,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-8a4688bf4a48b0f9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-06160b3351a690eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ea51cfcfa7572394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-6c0399e9b3a524ed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-34bd339eb2867d50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-6dd73687f11f98e9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-33ff8f8a0da1f3c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3067ffac3c8b9427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6ad82eceb5c26d36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c8494f79b4384d19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b47a20f4db0fec1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-205b5c324274495d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3cfaff887838dae2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-aba54e866b66aa52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f3e0496d560a98ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-a64dd043ad13b9e7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0c27a11663dd0810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f19114557aefb85b,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-48f3bbe86a080591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5cffc23fc6e96137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5e29733519eeb0ea,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-1ecac5f26dc727ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c6aea26b71b1bc65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ad25041bed244a96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-65ce407e562fca28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-36bddcda2f129109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3606fbdf7c8570f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-91974c565d224a39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e59f8d4631075ea8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2a3b69f05dc5d579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2e0269c82f34f90a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-a00fbe6000614197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1778119000fcca1e,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-6e0e668a78d6d4e5,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-e51f9bd35d686167,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4e8178c796573981,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
SR1-5fdec5451f9b1c0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7d7e648e209d8fbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-79fbf30c21215405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-de31d1888782bba0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f30740d398bca775,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SR1-35825a85d309f66d,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-9c1502c41e6d05e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2d12466a034590f1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-f8ef52ff68b32056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-48cae012d01cb11e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4aa35835cb616430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-1e068e6dd706dd78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-464e73851c80ec52,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-daebc055d312f8ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f72a1f5b7c9afc24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7eaa5123cf7c8fcd,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-7c1e4d45d48ef500,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
SR1-a6bea5cf77eecd54,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-8a1936db3b3299df,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-818ac8c05427e87e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-4b4c1b423b893839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d3a3c1204284b4c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-925748f608126a3d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c239bcc15b2638d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d81d7aded5ee0940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1a3770309b25da52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-eeb55f34afc18a38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-67a66fac63aa2df3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-01b7db4477c80e1a,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4ed5e104428dc7fd,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-e327759d68975356,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c076a59929132cd4,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
SR1-e07e2f34b5dbde74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9c9cd0fc09bc63c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f216769eb2d7e8c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-081c253df890bb5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ece12c1a52f73bf8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-fe70985aa7260d3d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-8bedcfc77bcfbd01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-61b6b488bb7bf95f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c83ad379ecde6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
