record_id,human_final,chatgpt_title_abstract,gemini_title_abstract,chatgpt_full_text_ntf,gemini_full_text_ntf,chatgpt_full_text_ntf_missing,gemini_full_text_ntf_missing
SR2-b531c28ab40f7752,0,0,1,0,0,1,1
SR2-f4deecf5b8459208,0,1,0,1,0,0,0
SR2-688f54d0fee74463,0,0,0,0,0,1,1
SR2-6a4b98670aa919a1,1,1,1,1,1,0,0
SR2-4108b777c66c8fe2,0,0,1,0,0,1,1
SR2-02ac1a5b88d37163,0,0,0,0,0,1,1
SR2-1c0ef03e5604a5b6,0,0,1,0,0,1,1
SR2-b196783f8257141d,0,0,0,0,0,1,1
SR2-521c0ff5a0571368,0,0,1,0,0,1,1
SR2-d6d07f281961f6d0,0,0,0,0,0,1,1
SR2-60990f0ba6a9775f,0,0,0,0,0,1,1
SR2-5d0be3336fa37cba,0,0,0,0,0,1,1
SR2-eb580c63b96abbae,0,1,0,1,0,0,0
SR2-77431a19ff299312,0,0,0,0,0,1,1
SR2-8fd56d12240dbe7c,0,0,0,0,0,1,1
SR2-eb78bb88ec84fa82,0,0,1,0,0,1,1
SR2-7652bda1b6f95921,0,0,1,0,0,1,1
SR2-c2029336719ab446,0,0,0,0,0,1,1
SR2-9a3d4924270c75ea,0,0,0,0,0,1,1
SR2-cb507de14e15df12,0,0,0,0,0,1,1
SR2-d3044342606c4ded,0,0,0,0,0,1,1
SR2-32201d239fd82ec1,0,0,0,0,0,1,1
SR2-e5100aa0cc651bbe,0,0,0,0,0,1,1
SR2-83b96f57cbe9f359,0,0,1,0,0,1,1
SR2-ed570b75b86e2bea,0,0,0,0,0,1,1
SR2-aac6eac13c343768,0,0,1,0,0,1,1
SR2-885d7b01c7232621,0,0,0,0,0,1,1
SR2-a3772cfceb1fd0b2,0,0,1,0,0,1,1
SR2-c18123abcd7589c8,0,0,0,0,0,1,1
SR2-e1eddd94cb4dd509,0,0,1,0,0,1,1
SR2-d81943332448ae0e,0,0,1,0,0,1,1
SR2-2ba5dcac0e2f7ad3,0,0,0,0,0,1,1
SR2-2740f39add31137e,0,0,0,0,0,1,1
SR2-abbac6733565b7c4,0,0,1,0,0,1,1
SR2-e94e506010330d95,0,0,1,0,0,1,1
SR2-361ad976e06ffd3f,0,0,1,0,0,1,1
SR2-db41ea9363c636e0,0,0,1,0,0,1,1
SR2-15c0ad7899e97eab,0,0,0,0,0,1,1
SR2-475fcf516ba57b77,0,0,1,0,0,1,1
SR2-8814d673fc6867ce,0,0,0,0,0,1,1
SR2-215a306391436b96,0,0,0,0,0,1,1
SR2-b5d0ce566ac013ab,0,0,0,0,0,1,1
SR2-009739f58dedaed9,0,0,0,0,0,1,1
SR2-cc9fc5fcc66ce6ee,0,1,1,1,1,0,0
SR2-d8cb877bc62767b2,0,0,1,0,0,1,1
SR2-007082727d4ef119,0,1,1,1,1,0,0
SR2-6ad8b54c9c025288,0,0,0,0,0,1,1
SR2-41a3bca0727e233d,0,0,0,0,0,1,1
SR2-60dcb878694e2676,0,0,0,0,0,1,1
SR2-867a8c090af4586d,0,0,1,0,0,1,1
SR2-e4d3d881a37477ea,0,0,1,0,0,1,1
SR2-be71fdd635b2f926,0,0,0,0,0,1,1
SR2-ee10c88e0e9c6112,0,0,0,0,0,1,1
SR2-0c0fc6d0ae134fdb,0,0,0,0,0,1,1
SR2-6d8bfcaad4e2e6d7,0,0,0,0,0,1,1
SR2-7043527a4f146fb4,0,0,1,0,0,1,1
SR2-fcde4eb626155da3,0,0,1,0,0,1,1
SR2-11cdd947f6a11a73,0,0,0,0,0,1,1
SR2-c32c45db08653332,0,0,0,0,0,1,1
SR2-d4c82f86016cf72d,0,0,0,0,0,1,1
SR2-ddfa2d68d86919fd,0,1,1,0,0,0,0
SR2-af9f889dfd34d9f1,0,1,1,0,1,0,0
SR2-f6f231c5a26c6999,0,0,0,0,0,1,1
SR2-6c10675dbbe4ad3e,0,1,1,1,1,0,0
SR2-a4c28062d2e79346,0,1,0,1,0,0,0
SR2-42f48addd04f95be,0,1,0,1,0,0,0
SR2-ffbeb4f0ba97ff97,0,0,0,0,0,1,1
SR2-da534b0f51d63d87,0,0,1,0,0,1,1
SR2-8421433e09e639ab,0,0,0,0,0,1,1
SR2-3b19e8a82e18c419,0,0,0,0,0,1,1
SR2-8176892a1773fcb8,0,0,0,0,0,1,1
SR2-0db99f06f41e2241,0,0,0,0,0,1,1
SR2-c364d1a0452864ea,0,0,1,0,0,1,1
SR2-7ef4f4260f659dd2,0,0,0,0,0,1,1
SR2-eb2142b22f3b64c0,0,0,0,0,0,1,1
SR2-75d4371fa83e0dbc,0,0,1,0,0,1,1
SR2-892faf5e2e5d2c82,0,0,1,0,0,1,1
SR2-5e5751c646aa8d31,0,0,0,0,0,1,1
SR2-b785bb072fe0343a,0,0,0,0,0,1,1
SR2-d90b51a9307a9b53,0,0,1,0,0,1,1
SR2-80e2893da3a8511e,0,1,1,1,1,0,0
SR2-dd349f943bfb6851,0,0,0,0,0,1,1
SR2-d9fcf4028d92ead0,0,0,0,0,0,1,1
SR2-c035ecd5bd5f6005,0,1,1,1,1,0,0
SR2-ec1f7fc5e8ad703d,0,0,0,0,0,1,1
SR2-bca33ccc2f95cf6a,0,0,1,0,0,1,1
SR2-d0f6c99355196723,0,0,0,0,0,1,1
SR2-c1e49049f5fe1bb6,0,0,0,0,0,1,1
SR2-64d1b6fb6dab76d6,0,0,0,0,0,1,1
SR2-c60821d60b0e88af,0,0,1,0,0,1,1
SR2-73fdf0fe22813dd6,0,0,0,0,0,1,1
SR2-41ba7be755bd6cad,0,0,0,0,0,1,1
SR2-04c69c3602cf6354,0,1,0,1,0,0,0
SR2-9d37ef939b341edb,0,0,1,0,0,1,1
SR2-5e3c52bbe39ae81d,0,0,0,0,0,1,1
SR2-a35e1a899f64cf6c,0,0,0,0,0,1,1
SR2-a60cd882b30aa863,0,0,1,0,0,1,1
SR2-4617bab28daee8e2,0,0,0,0,0,1,1
SR2-99dc51931d9c097a,0,0,1,0,0,1,1
SR2-32de4011026b345b,0,0,1,0,0,1,1
SR2-58710ebc7d540c67,0,0,0,0,0,1,1
SR2-020044bab7a786fe,0,0,0,0,0,1,1
SR2-e705871dcdaa39bd,0,0,0,0,0,1,1
SR2-0d23a8777c545b86,0,0,0,0,0,1,1
SR2-39584fcbbbdd5fff,0,0,0,0,0,1,1
SR2-b92f02a05fad52ed,0,0,0,0,0,1,1
SR2-64ba118885dee025,0,0,0,0,0,1,1
SR2-f8426cacfae191dc,0,0,0,0,0,1,1
SR2-2aeab68869457b3c,0,0,0,0,0,1,1
SR2-43a1de154d690f7a,0,1,1,1,1,0,0
SR2-bd9fb2bc806a7fbd,0,0,1,0,0,1,1
SR2-a0437b5272098765,0,0,0,0,0,1,1
SR2-b5b9fac40259283b,0,0,0,0,0,1,1
SR2-cfd266355c8ed03a,0,0,0,0,0,1,1
SR2-c99ba3796355f894,0,0,0,0,0,1,1
SR2-ea9cf5b6658e54b4,0,0,1,0,0,1,1
SR2-132a5b0e702f7355,0,0,0,0,0,1,1
SR2-2ddc6fdd6d9b025a,0,0,0,0,0,1,1
SR2-6f8e0e56bab4f36c,0,0,0,0,0,1,1
SR2-45736d53c087ba4e,0,0,0,0,0,1,1
SR2-16a901975117354d,0,0,1,0,0,1,1
SR2-f3e331b2a0ae9802,0,0,1,0,0,1,1
SR2-ef3432f9983cfdc7,0,0,0,0,0,1,1
SR2-50ffb94e4c6ae98a,0,0,1,0,0,1,1
SR2-6a187addb308f4f4,0,0,0,0,0,1,1
SR2-10825624a8591433,0,0,0,0,0,1,1
SR2-228f9e43772ac139,0,0,0,0,0,1,1
SR2-5fcd5d0f1bbb2326,1,1,1,1,1,0,0
SR2-8fd38b8ec8472b1f,0,0,1,0,0,1,1
SR2-33a4eaa256fb5cbf,0,0,0,0,0,1,1
SR2-bd5291cf03461bc1,0,0,1,0,0,1,1
SR2-47be2ed81e70a37e,0,0,1,0,0,1,1
SR2-737d6902d2791d92,0,0,1,0,0,1,1
SR2-ad0b0896d6379ff1,0,0,0,0,0,1,1
SR2-f794ddbb526d570a,0,0,1,0,0,1,1
SR2-c5b4e9649800541c,0,0,0,0,0,1,1
SR2-81375e739da95524,0,0,0,0,0,1,1
SR2-4c14efb685c9be2f,0,0,1,0,0,1,1
SR2-00988d5f710b6b19,0,0,0,0,0,1,1
SR2-b38f8e081656151a,0,1,1,1,0,0,0
SR2-9e57c9031fcd5c3f,0,1,1,0,0,0,0
SR2-2384df5f980cd3a9,0,0,1,0,0,1,1
SR2-a170ba2686453a92,0,0,1,0,0,1,1
SR2-3a374aab14c26d17,0,0,0,0,0,1,1
SR2-633f181c20a15f71,0,0,0,0,0,1,1
SR2-04aaf1849d4faf04,0,0,0,0,0,1,1
SR2-e0ad2e1d8268fb28,0,0,1,0,0,1,1
SR2-2318d2ea76125084,0,0,0,0,0,1,1
SR2-bd6ac54c02bbd413,0,0,0,0,0,1,1
SR2-3f3cc139f38e19bf,0,0,0,0,0,1,1
SR2-561d196d69147d67,0,0,1,0,0,1,1
SR2-6907388eb9d5a5a0,0,0,0,0,0,1,1
SR2-2e3abcdf3327c183,0,0,1,0,0,1,1
SR2-195f5ab41858c412,0,0,1,0,0,1,1
SR2-b19bd671186f4157,0,0,1,0,0,1,1
SR2-6b1753fa3a965892,0,0,0,0,0,1,1
SR2-2d4da5d62b7f1f2a,0,0,1,0,0,1,1
SR2-87b2be7dc7872e5e,0,0,0,0,0,1,1
SR2-ac3ac7e2f2296c7e,0,0,0,0,0,1,1
SR2-8f3aa0c6a61d169a,0,0,1,0,0,1,1
SR2-ed88634984826eb5,0,0,0,0,0,1,1
SR2-b5d849b33dbd192d,0,0,0,0,0,1,1
SR2-07f8ffa9752aab50,0,0,1,0,0,1,1
SR2-6fa5de29f7f2c604,0,0,0,0,0,1,1
SR2-2f96508295763661,0,0,1,0,0,1,1
SR2-515c5b5564d1d344,0,0,1,0,0,1,1
SR2-cf362e879e9707a5,0,0,0,0,0,1,1
SR2-acde4afd421e64bb,0,0,0,0,0,1,1
SR2-8da09b975e9a7f0d,0,0,1,0,0,1,1
SR2-a081295f3dd918b6,0,0,0,0,0,1,1
SR2-b712048dd0e1a030,0,0,1,0,0,1,1
SR2-544ec5097f42d66a,0,0,0,0,0,1,1
SR2-c0b5a0890a5a90b7,0,0,0,0,0,1,1
SR2-59565a343ff4ba4c,0,0,0,0,0,1,1
SR2-ad5055b40ad8b812,0,0,1,0,0,1,1
SR2-3fb78af63194a721,0,0,0,0,0,1,1
SR2-b57c6977e32cda08,0,0,0,0,0,1,1
SR2-f5c115dd0beeaf3c,1,1,1,1,1,0,0
SR2-f21e3dce740d5083,0,0,0,0,0,1,1
SR2-f7f693a2da4de094,0,0,0,0,0,1,1
SR2-049b6cd06a91fd03,0,0,0,0,0,1,1
SR2-91dd1360a05edeab,0,0,0,0,0,1,1
SR2-2938dd76b2bd55a1,0,0,0,0,0,1,1
SR2-574e45094d058ba2,0,1,1,1,1,0,0
SR2-a358e281dd34f2cf,0,0,1,0,0,1,1
SR2-70340b13008a346f,0,0,1,0,0,1,1
SR2-16d467b7bccb0e9d,0,0,0,0,0,1,1
SR2-45282e3913ffd8e1,0,0,0,0,0,1,1
SR2-67e0a4494599522e,0,0,0,0,0,1,1
SR2-90fcd850cd922bc1,0,0,1,0,0,1,1
SR2-d0f10e67340ba9d8,0,0,0,0,0,1,1
SR2-b5c5ff54ed049512,0,0,0,0,0,1,1
SR2-5327082f60b84f34,0,0,0,0,0,1,1
SR2-f14188de7bf40482,0,0,1,0,0,1,1
SR2-6672c505d2bdbc35,0,0,0,0,0,1,1
SR2-caa4362258cef791,0,0,0,0,0,1,1
SR2-5bb596db71037822,0,1,1,1,1,0,0
SR2-7e577b39c583cb59,0,0,0,0,0,1,1
SR2-18f526604f976c8e,0,0,1,0,0,1,1
SR2-0441618f880afbf2,0,0,0,0,0,1,1
SR2-04628e7b97b2a903,0,1,1,1,1,0,0
SR2-dfcb399da10c7d21,0,0,0,0,0,1,1
SR2-d323a4fc5c35f6d1,0,0,1,0,0,1,1
SR2-ad391e37c65f3b80,0,0,0,0,0,1,1
SR2-c7dc2e3fe5ff6fda,0,0,1,0,0,1,1
SR2-a87fa09f396a5a15,0,0,0,0,0,1,1
SR2-b9619b51a2234556,0,0,0,0,0,1,1
SR2-13728b011b00785b,0,0,0,0,0,1,1
SR2-85226136840a011f,0,0,0,0,0,1,1
SR2-fedef4baf24144d9,0,1,1,1,0,0,0
SR2-eaf97b973b581fac,0,0,0,0,0,1,1
SR2-de1e049bb4a9996c,0,0,1,0,0,1,1
SR2-3db3285c5bceda2f,0,0,0,0,0,1,1
SR2-9f114065ff3a17bf,0,0,1,0,0,1,1
SR2-8a6279ff9ba729ba,0,0,1,0,0,1,1
SR2-b244410d54d2678b,0,1,1,1,1,0,0
SR2-fd8b739d6c140049,0,0,0,0,0,1,1
SR2-9c37a38a6dc4e9fd,0,0,0,0,0,1,1
SR2-4563c97c13ef604f,0,0,0,0,0,1,1
SR2-10f0009fd12c4c10,0,0,0,0,0,1,1
SR2-3b9e0ab0cd885798,0,0,0,0,0,1,1
SR2-cfb20ba4bc3e8022,0,0,0,0,0,1,1
SR2-0b93da00400b2bdc,0,0,0,0,0,1,1
SR2-16ae38774a4eb731,0,0,0,0,0,1,1
SR2-4256571e70f75c3f,0,0,0,0,0,1,1
SR2-5742e2a08452bcd6,0,0,0,0,0,1,1
SR2-8e5c428154aba3e8,0,0,1,0,0,1,1
SR2-fed914e5b948c2f9,0,0,0,0,0,1,1
SR2-f959156c441feebc,0,0,1,0,0,1,1
SR2-9380aef7583fd284,0,0,0,0,0,1,1
SR2-83fdf848b3af967f,0,0,1,0,0,1,1
SR2-4705dbc2a7be0bcb,0,0,1,0,0,1,1
SR2-ebd7ec19e70a1789,0,1,1,1,1,0,0
SR2-450777df29c3623b,0,0,0,0,0,1,1
SR2-ba1647af09f08cc9,1,1,1,1,1,0,0
SR2-e40ad47a6d7e76cb,0,0,0,0,0,1,1
SR2-86a1854c77b21164,0,1,1,1,0,0,0
SR2-140ba7a4470155d9,0,0,0,0,0,1,1
SR2-98878af28d51968b,0,0,0,0,0,1,1
SR2-ae27c4ba6582ce5e,0,0,0,0,0,1,1
SR2-8b06e5ec2ff1873d,0,0,1,0,0,1,1
SR2-8aa6e110ef764c60,0,0,1,0,0,1,1
SR2-805b19225018e2a8,0,0,0,0,0,1,1
SR2-e4cac4bd84e079fb,0,0,0,0,0,1,1
SR2-676d7f252cfbbaa9,0,0,0,0,0,1,1
SR2-ef3045c8ff134847,0,0,0,0,0,1,1
SR2-50114def6cb1d234,0,0,1,0,0,1,1
SR2-19727bfeaff990fb,0,0,0,0,0,1,1
SR2-92718e317b5fc463,0,0,1,0,0,1,1
SR2-b1d9aed67420acb3,0,0,0,0,0,1,1
SR2-574d7196bb42a995,0,0,0,0,0,1,1
SR2-b59fa16123c2e7ed,0,0,0,0,0,1,1
SR2-3c9effc95978a029,0,0,1,0,0,1,1
SR2-bae7a3f16cffc379,0,0,0,0,0,1,1
SR2-5cae65e4930be8b4,1,1,1,1,1,0,0
SR2-46f56c95ac53f226,0,0,0,0,0,1,1
SR2-ccd0b671c86b55f1,0,0,0,0,0,1,1
SR2-8892c8b779c3ad0d,0,0,0,0,0,1,1
SR2-710606fca0d37635,0,0,0,0,0,1,1
SR2-bfb3a7a777c74c3f,0,0,1,0,0,1,1
SR2-79dceb95724d46da,0,0,0,0,0,1,1
SR2-06b56b4ffc0a4a87,0,0,0,0,0,1,1
SR2-3b9bbed363a0bad7,0,0,0,0,0,1,1
SR2-c4dcba19f24b2bea,0,0,0,0,0,1,1
SR2-ddf61e77a1b05227,0,0,0,0,0,1,1
SR2-5e60b3bc70f35072,0,1,1,1,1,0,0
SR2-3e79127119efeb9a,0,0,0,0,0,1,1
SR2-1581fa828bb7d0c5,0,0,1,0,0,1,1
SR2-8a853d255f04109e,0,0,0,0,0,1,1
SR2-01e04645d8d2a8b6,0,0,0,0,0,1,1
SR2-ded2c8488251665e,0,0,0,0,0,1,1
SR2-5d8e6e34e9db8b1d,0,1,1,1,1,0,0
SR2-d4ed2a80f75117b7,0,0,1,0,0,1,1
SR2-7d34dd61cb654d49,0,0,1,0,0,1,1
SR2-87a3d9db1c394d35,0,0,0,0,0,1,1
SR2-dea6b1331d95e534,0,0,0,0,0,1,1
SR2-cc37aa755c517037,0,0,1,0,0,1,1
SR2-018307038a08bc78,0,0,0,0,0,1,1
SR2-79312da91a000a32,0,0,0,0,0,1,1
SR2-6a47b545960f25fa,0,0,0,0,0,1,1
SR2-1ce27950c5ce9683,0,0,1,0,0,1,1
SR2-04fae3b42ad8d660,0,0,0,0,0,1,1
SR2-faffcd54ed556e91,0,1,0,1,0,0,0
SR2-15b9ecc60a8ef574,0,0,1,0,0,1,1
SR2-0e6a405e09d2532c,0,0,0,0,0,1,1
SR2-4c2cb8193012208c,0,0,1,0,0,1,1
SR2-adb5f7197dc40003,0,0,0,0,0,1,1
SR2-2bb339ca76a1fc6e,0,0,1,0,0,1,1
SR2-5cfacff69c31113f,0,0,1,0,0,1,1
SR2-c854ad35881e8730,0,0,0,0,0,1,1
SR2-76634af8aa591624,0,0,0,0,0,1,1
SR2-d2f9230fd7c89e95,0,0,0,0,0,1,1
SR2-fe83f3e7e079dcea,0,0,0,0,0,1,1
SR2-fc1367e0e99aea14,0,0,1,0,0,1,1
SR2-6d15ccae53089524,0,0,0,0,0,1,1
SR2-46b1acc202ea41f5,0,0,0,0,0,1,1
SR2-dee69140ef495692,0,0,0,0,0,1,1
SR2-8214f9ea2bf70cf5,0,0,0,0,0,1,1
SR2-b62f4425eb0e397c,0,0,1,0,0,1,1
SR2-4e4c5f655d52ffb6,0,0,0,0,0,1,1
SR2-e178384c199ac030,0,0,1,0,0,1,1
SR2-9fffde390548374e,0,1,1,1,1,0,0
SR2-ec5668cc6ccc3bf9,0,0,1,0,0,1,1
SR2-2036976e5a41600a,0,1,1,1,1,0,0
SR2-2f01a321046e5cde,0,0,0,0,0,1,1
SR2-e323778bfd481f83,0,1,1,1,0,0,0
SR2-83a51b04bac9b82e,0,0,0,0,0,1,1
SR2-92c14eb5e612be3d,0,0,1,0,0,1,1
SR2-a2a3a0ba52511408,0,0,0,0,0,1,1
SR2-f68c9b265e716905,0,0,0,0,0,1,1
SR2-91a4cff37b2e7cc7,1,1,1,1,1,0,0
SR2-6d85c942d343611e,0,0,0,0,0,1,1
SR2-08516db6c030ade9,0,0,0,0,0,1,1
SR2-76799c4f96fc51fb,0,0,1,0,0,1,1
SR2-6aee47c5b135b641,0,0,1,0,0,1,1
SR2-2ac24a36659f08c7,0,0,0,0,0,1,1
SR2-d51d087ac16bb2dd,0,0,0,0,0,1,1
SR2-c4af0a9820cb9c9b,0,0,0,0,0,1,1
SR2-5e870176eb8ad802,0,0,0,0,0,1,1
SR2-592e4ef0433e9064,0,0,0,0,0,1,1
SR2-f14e2a93851ea527,0,0,0,0,0,1,1
SR2-fc6e5cd197e892b6,0,0,0,0,0,1,1
SR2-19356b4be2a16c74,0,0,0,0,0,1,1
SR2-9bac47d0ae3b3423,0,1,1,1,1,0,0
SR2-da4ce33f747654b2,0,0,1,0,0,1,1
SR2-56dd7f74f37dae46,0,0,0,0,0,1,1
SR2-c9c5ac9301804396,0,0,1,0,0,1,1
SR2-6c1aaf71dbb787ce,0,0,0,0,0,1,1
SR2-546efbbc4b9b92c1,0,0,0,0,0,1,1
SR2-b59308504ed7b895,0,0,0,0,0,1,1
SR2-eb89cbf8ea18c6d8,0,0,0,0,0,1,1
SR2-17cff9600af2447e,0,1,1,1,1,0,0
SR2-8c3da741b936132b,0,0,0,0,0,1,1
SR2-52f0461a7543f5c7,0,0,0,0,0,1,1
SR2-87f95f6a8a271ebb,0,0,0,0,0,1,1
SR2-352947d63224df49,0,0,0,0,0,1,1
SR2-4104d3436b11029c,0,1,1,1,0,0,0
SR2-f50bc68621d6a4cf,0,0,0,0,0,1,1
SR2-f9fc46fb0ff3a661,0,0,0,0,0,1,1
SR2-c651daf2befa5cf4,0,0,0,0,0,1,1
SR2-d8debe8db9c4b568,0,0,1,0,0,1,1
SR2-a642f82390e2e59d,0,0,0,0,0,1,1
SR2-c039a284a2259959,0,0,0,0,0,1,1
SR2-c14c8998fb14c615,0,0,1,0,0,1,1
SR2-4e06fa388b03ae84,0,0,0,0,0,1,1
SR2-fa264e1880d2c0d8,0,0,1,0,0,1,1
SR2-c9c03f32ac0de9d1,0,0,1,0,0,1,1
SR2-834c083ff45c8fdb,0,0,0,0,0,1,1
SR2-cdfdb15bd503eec1,0,0,0,0,0,1,1
SR2-64d00ac087345bdf,0,0,0,0,0,1,1
SR2-c2857739bcb88030,0,0,0,0,0,1,1
SR2-d5320c438b33be21,0,0,0,0,0,1,1
SR2-63a87afbfe7cbf06,0,0,1,0,0,1,1
SR2-8f0864e2ad6ffdad,0,0,0,0,0,1,1
SR2-a1cff538b8dba1de,0,0,0,0,0,1,1
SR2-16b60a4d3582c4a7,0,0,1,0,0,1,1
SR2-1d7be6f22f5ec88c,0,0,0,0,0,1,1
SR2-6416546c50010084,0,0,0,0,0,1,1
SR2-454397cc3d6b8624,0,0,1,0,0,1,1
SR2-aec94708c3604ffd,0,0,1,0,0,1,1
SR2-c1612cfd89d414e5,0,0,0,0,0,1,1
SR2-00ca8dd05b106d0a,0,0,0,0,0,1,1
SR2-3cae8b23f4511fa7,0,0,1,0,0,1,1
SR2-d305a9641c70f065,0,1,0,0,0,0,0
SR2-7052e8a5ed36fbbf,0,0,0,0,0,1,1
SR2-8f74442f1f0ee962,0,0,0,0,0,1,1
SR2-4a79612013998f2f,0,0,0,0,0,1,1
SR2-9e8b55fcfea07f9c,0,0,0,0,0,1,1
SR2-2429f688580760b2,0,0,1,0,0,1,1
SR2-70059a70f29bd8c3,0,0,0,0,0,1,1
SR2-344abe73abebc051,0,0,1,0,0,1,1
SR2-79f95a1ce6769e17,0,1,1,1,0,0,0
SR2-0c80e5a96b9a82fd,0,0,0,0,0,1,1
SR2-cea234075ca9b323,0,0,1,0,0,1,1
SR2-00fc3a59c701cc2d,0,0,1,0,0,1,1
SR2-255674da08d12f6d,0,0,0,0,0,1,1
SR2-8eafb54b787e7d77,0,0,0,0,0,1,1
SR2-a68ed9714375a55d,0,1,0,0,0,0,0
SR2-04c4219ae7109877,0,0,0,0,0,1,1
SR2-9085fa87f8ffa472,0,0,0,0,0,1,1
SR2-cc0d1b335e9d7b8f,0,0,1,0,0,1,1
SR2-1d73466ac8ce3e87,0,0,0,0,0,1,1
SR2-8517337d6666c661,0,0,0,0,0,1,1
SR2-023cbaac4f2a362e,0,0,0,0,0,1,1
SR2-25e9f90204957ce2,0,0,0,0,0,1,1
SR2-269a048ef4ea252e,0,0,0,0,0,1,1
SR2-3443b18fe96b555c,0,0,0,0,0,1,1
SR2-0a8731e9a1fee417,0,1,1,1,1,0,0
SR2-18138e4bad9e4cfb,0,0,0,0,0,1,1
SR2-2d92bfe0d25d3635,0,0,0,0,0,1,1
SR2-ae4c1f5ea137e9fb,0,0,0,0,0,1,1
SR2-c3e86afde642d471,0,0,0,0,0,1,1
SR2-b549957d28d4e210,0,0,0,0,0,1,1
SR2-038ec27e24500ea2,0,0,0,0,0,1,1
SR2-fd806d41eebcaa6a,0,0,0,0,0,1,1
SR2-a627684e9ca8ded0,0,1,1,1,1,0,0
SR2-fd44ff23a33edd69,0,0,0,0,0,1,1
SR2-38e82bf1d3f11d57,0,0,0,0,0,1,1
SR2-f344f6d866e805b4,0,0,0,0,0,1,1
SR2-9c1e2571ba09925f,0,0,0,0,0,1,1
SR2-df0df776fdc49a5b,0,1,1,1,0,0,0
SR2-05558f54f49e0d22,0,0,0,0,0,1,1
SR2-d5ea0e1eec046f68,0,0,0,0,0,1,1
SR2-ffc19131188eca79,0,0,0,0,0,1,1
SR2-b804f13432a2f52e,0,0,0,0,0,1,1
SR2-0587e62fdddbca4a,0,0,0,0,0,1,1
SR2-805c9183e9312844,0,0,1,0,0,1,1
SR2-cf9eb130517d020c,0,0,0,0,0,1,1
SR2-ba0d8ba0d0f1a916,0,0,0,0,0,1,1
SR2-b89d198166cbd989,0,0,0,0,0,1,1
SR2-893802a593ec1fb4,0,0,0,0,0,1,1
SR2-40d536c45fda9048,0,0,1,0,0,1,1
SR2-5bc85dae50a2d35a,0,0,0,0,0,1,1
SR2-7417636ce772da90,0,0,0,0,0,1,1
SR2-d4908c1e038113d5,0,0,0,0,0,1,1
SR2-13d0c5e6ec6e844d,0,0,0,0,0,1,1
SR2-d272c99ce9c473d2,0,0,0,0,0,1,1
SR2-7d15a475608c42ab,0,0,0,0,0,1,1
SR2-132b6e1b0d6a36b6,0,0,0,0,0,1,1
SR2-07dbc89b0b014424,0,0,0,0,0,1,1
SR2-0ca71c6f65071769,0,0,1,0,0,1,1
SR2-848ffb0d8761f4bd,0,0,0,0,0,1,1
SR2-37f3da78eda9f4f9,0,0,0,0,0,1,1
SR2-a8a1c27aba44a053,0,0,1,0,0,1,1
SR2-b3eb99d252cac576,0,0,1,0,0,1,1
SR2-330f652886cec40c,0,0,0,0,0,1,1
SR2-06ed27ea08522182,0,1,0,1,0,0,0
SR2-3e21bc161468af89,0,0,0,0,0,1,1
SR2-b1083ac0e8dee5f2,0,0,0,0,0,1,1
SR2-d9ceec88af996641,0,0,0,0,0,1,1
SR2-368659a35f4112f5,0,0,0,0,0,1,1
SR2-01d3159bff4a4765,0,0,0,0,0,1,1
SR2-632a6fd08c514925,0,0,0,0,0,1,1
SR2-4bb49e6d1c89cae1,0,0,0,0,0,1,1
SR2-0289c15d8c4b9045,0,0,0,0,0,1,1
SR2-7739f5c88dff0e4c,0,0,1,0,0,1,1
SR2-f0651acffdc12d3d,0,0,0,0,0,1,1
SR2-de70d16a9003f3c3,0,0,1,0,0,1,1
SR2-eddbae964d6f4505,0,0,1,0,0,1,1
SR2-594f832e47f3bfef,0,0,0,0,0,1,1
SR2-4ddd269098a36e6a,0,0,1,0,0,1,1
SR2-5959b2dfff519461,0,1,1,1,1,0,0
SR2-8de266ac14d866d3,0,0,0,0,0,1,1
SR2-9d6e0daebe3370f4,0,0,0,0,0,1,1
SR2-8b9de868d3055725,0,0,1,0,0,1,1
SR2-e1aaa5a9da1007c3,0,0,1,0,0,1,1
SR2-9acb2654b6e5d808,0,1,0,1,0,0,0
SR2-46189843ce9a5394,0,0,0,0,0,1,1
SR2-2bc82eebdc941b11,0,0,0,0,0,1,1
SR2-3ae483c893c6222f,0,0,1,0,0,1,1
SR2-088841bf519a8e52,0,0,0,0,0,1,1
SR2-b5a37f02ccfd3ab8,0,0,1,0,0,1,1
SR2-766624c554ec5152,0,0,1,0,0,1,1
SR2-73151eaa99ab41b4,0,1,1,1,1,0,0
SR2-ccfb1af93d09c531,0,0,0,0,0,1,1
SR2-b0a36edfc2e37a16,0,1,1,1,1,0,0
SR2-d4b54638cb1631dd,0,0,1,0,0,1,1
SR2-760eb8409578e565,0,0,0,0,0,1,1
SR2-bcff6d55f1fb71bd,0,0,1,0,0,1,1
SR2-2233d9f838263f63,0,1,1,1,0,0,0
SR2-77d37d92b4a0bad6,0,0,0,0,0,1,1
SR2-96f7ed700f5a3ee2,0,0,0,0,0,1,1
SR2-7273baa4f60bb65f,0,1,1,1,1,0,0
SR2-fba5ae415a79c32a,0,0,0,0,0,1,1
SR2-47be6ae688092033,0,0,0,0,0,1,1
SR2-294f3de72bd4ea11,0,1,1,1,1,0,0
SR2-ff87f5575abd156b,0,0,0,0,0,1,1
SR2-9f11b9cd0c650981,0,0,0,0,0,1,1
SR2-50425c1bab7d1dfe,0,0,0,0,0,1,1
